id,year,q01_happy,q02_satisfied_general,q03_satisfied_somerville,q04_satisfied_neighborhood,q06a_city_services,q06b_cost_housing,q06c_quality_schools,q06d_trust_police,q06e_sidewalks,q06f_events,q09_safe_at_night,q11_beauty,q10_parks,d01_gender,d02_age,d04_race,d05_num_children,d06_housing_status,d07_plan_to_move,d10_how_long_lived_here,d08_hhi,d09_is_student,d13_ward,q05_city_direction,q07_safe_crossing_street,q08_convenient,q12_housing_condition,move_why,d11_transportation_mode,d12_transportation_month,d03_language,Unnamed: 0,gender,age,hhi,ethnicity,race,f01_how_long_lived_here,f02_housing_status,f03_city_direction,f04_english,f04_spanish,f04_portuguese,f04_chinese,f04_other,f05_num_children,f06_plan_to_move,f07_is_student,f08_car,f08_walk,f08_bike,f08_public,f09_car,f09_walk,f09_bike,f09_public,f10_move_cat1,f10_move_subcat1,f10_move_cat2,f10_move_subcat2,weight
8751,2019,6.0,6.0,8.0,5.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,8.0,7.0,Female,25.0,"Asian, White",No,Rent,No,2,,No,3.0,Not sure,6.0,7.0,7.0,,"Public transit, Car","Public transit, Car",English,1360,Female,25 to 34 Years,,non-hispanic,two_or_more,2.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,43.27225678688361
8752,2019,10.0,10.0,10.0,10.0,5.0,3.0,5.0,5.0,5.0,5.0,10.0,10.0,8.0,Male,78.0,White,No,,No,8 years,"$10,000 to $24,999",No,5.0,Right direction,7.0,10.0,10.0,,"Walk, Car","Walk, Car",English,1361,Male,75 Years & Over,2.0,non-hispanic,white,8.0,Other,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,69.5580317095568
8753,2019,8.0,8.0,9.0,9.0,5.0,3.0,3.0,4.0,4.0,3.0,9.0,8.0,9.0,Female,29.0,White,No,Rent,No,10 months,"$100,000 to $149,999",No,4.0,Right direction,8.0,7.0,8.0,,Car,Car,English,1362,Female,25 to 34 Years,6.0,non-hispanic,white,0.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,54.0607271518136
8754,2019,8.0,9.0,8.0,8.0,5.0,2.0,4.0,4.0,4.0,5.0,10.0,8.0,9.0,Female,30.0,White,No,Rent,No,8 months,"$75,000 to $99,999",No,6.0,Right direction,8.0,7.0,10.0,,Car,"Walk, Bike, Public transit, Car",English,1363,Female,25 to 34 Years,5.0,non-hispanic,white,0.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,56.26772696117672
8755,2019,9.0,9.0,9.0,9.0,5.0,5.0,5.0,3.0,4.0,3.0,6.0,4.0,6.0,Male,65.0,White,No,Own,Yes,10 years,"$50,000 to 74,999",No,1.0,Right direction,3.0,4.0,9.0,expensive,Bike,"Walk, Bike, Public transit",English,1364,Male,65 to 74 Years,4.0,non-hispanic,white,10.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Cost,General,,,28.66482823337321
8756,2019,8.0,7.0,5.0,6.0,3.0,1.0,4.0,4.0,4.0,4.0,7.0,7.0,8.0,Female,30.0,White,No,Rent,Yes,4 years,"$100,000 to $149,999",No,5.0,Not sure,7.0,6.0,9.0,cost of housing,Public transit,"Walk, Bike, Public transit, Car",English,1365,Female,25 to 34 Years,6.0,non-hispanic,white,4.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Cost,Housing,,,54.0607271518136
8757,2019,8.0,9.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,4.0,9.0,7.0,7.0,Female,57.0,White,No,Rent,No,32 years,"$75,000 to $99,999",No,6.0,Wrong track,2.0,2.0,4.0,,Public transit,"Walk, Public transit, Car",,1366,Female,55 to 64 Years,5.0,non-hispanic,white,32.0,Rent,wrong,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,26.33752457630506
8758,2019,10.0,10.0,5.0,7.0,3.0,1.0,3.0,3.0,1.0,3.0,10.0,8.0,8.0,Male,46.0,White,Yes,Rent,Yes,2 years,"$100,000 to $149,999",Yes,4.0,Wrong track,3.0,6.0,10.0,cost of living,"Walk, Bike, Car","Walk, Bike, Car",English,1367,Male,45 to 54 Years,6.0,non-hispanic,white,2.0,Rent,wrong,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Cost,General,,,68.73950203972537
8759,2019,7.0,8.0,7.0,7.0,4.0,4.0,,4.0,3.0,5.0,9.0,7.0,7.0,Male,38.0,White,No,Own,No,10 years,"$200,000 or more",No,4.0,Not sure,8.0,7.0,8.0,,Car,"Walk, Car",English,1368,Male,35 to 44 Years,8.0,non-hispanic,white,10.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,52.43689880395491
8760,2019,10.0,10.0,5.0,6.0,2.0,2.0,3.0,4.0,1.0,4.0,9.0,7.0,7.0,Female,56.0,White,No,Own,No,56 years,"$100,000 to $149,999",No,5.0,Not sure,6.0,3.0,9.0,,Car,"Walk, Bike, Car",English,1369,Female,55 to 64 Years,6.0,non-hispanic,white,56.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,24.130524766941942
8761,2019,10.0,5.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,6.0,Female,38.0,White,Yes,Own,No,38 years,"$50,000 to 74,999",No,4.0,Wrong track,1.0,8.0,10.0,,Car,Car,English,1370,Female,35 to 44 Years,4.0,non-hispanic,white,38.0,Own,wrong,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,20.643659432679907
8762,2019,7.0,8.0,5.0,6.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,7.0,8.0,Male,53.0,Hispanic/Latino,Yes,Rent,No,18 years,"$50,000 to 74,999",No,4.0,Wrong track,4.0,9.0,6.0,,Public transit,Public transit,Spanish,1371,Male,45 to 54 Years,4.0,hispanic,,18.0,Rent,wrong,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,57.9510316747954
8763,2019,3.0,6.0,5.0,5.0,2.0,1.0,,1.0,2.0,2.0,3.0,6.0,8.0,Male,24.0,,Yes,Rent,Yes,,"$50,000 to 74,999",Yes,4.0,Wrong track,6.0,10.0,7.0,,Public transit,Bike,,1372,Male,18 to 24 Years,4.0,,,,Rent,wrong,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,No Answer,,,,231.6197473458446
8764,2019,4.0,8.0,3.0,2.0,3.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,5.0,Female,29.0,,No,Rent,No,7 years,"$75,000 to $99,999",No,4.0,Wrong track,3.0,10.0,4.0,,,,,1373,Female,25 to 34 Years,5.0,,,7.0,Rent,wrong,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,56.26772696117672
8765,2019,7.0,7.0,8.0,7.0,2.0,2.0,4.0,3.0,2.0,1.0,5.0,5.0,4.0,Male,32.0,White,No,Rent,No,11 years,"$50,000 to 74,999",No,1.0,Not sure,7.0,4.0,8.0,,Bike,"Walk, Bike, Public transit, Car",English,1374,Male,25 to 34 Years,4.0,non-hispanic,white,11.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,73.31579154673922
8766,2019,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,Male,65.0,White,No,Rent,No,65 years,"$25,000 to $49,999",No,6.0,Right direction,10.0,10.0,10.0,,Public transit,Public transit,English,1375,Male,65 to 74 Years,3.0,non-hispanic,white,65.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,46.73959511411833
8767,2019,10.0,10.0,10.0,10.0,5.0,,4.0,5.0,4.0,4.0,6.0,8.0,,Female,80.0,Black/African American,No,Own,No,27 years,,No,4.0,Not sure,,,8.0,,Car,Car,,1376,Female,75 Years & Over,,non-hispanic,aa,27.0,Own,unsure,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,1.3503347141573343
8768,2019,7.0,8.0,7.0,7.0,3.0,1.0,4.0,3.0,2.0,5.0,8.0,3.0,3.0,Male,36.0,,Yes,Own,No,8 years,"$200,000 or more",No,3.0,Not sure,6.0,7.0,7.0,,"Walk, Car","Walk, Bike, Public transit, Car",English,1377,Male,35 to 44 Years,8.0,,,8.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,52.43689880395491
8769,2019,8.0,9.0,9.0,7.0,4.0,1.0,3.0,3.0,2.0,,7.0,5.0,3.0,Female,36.0,White,Yes,Own,No,9 years,"$200,000 or more",No,3.0,Right direction,7.0,7.0,8.0,,Car,"Walk, Bike, Public transit, Car",English,1378,Female,35 to 44 Years,8.0,non-hispanic,white,9.0,Own,right,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,22.39336404409937
8770,2019,9.0,9.0,9.0,7.0,4.0,4.0,4.0,4.0,1.0,3.0,6.0,3.0,8.0,Female,60.0,,No,Own,No,6 years,"$150,000 to 200,000",No,1.0,Right direction,8.0,10.0,9.0,,Public transit,Public transit,,1379,Female,55 to 64 Years,7.0,,,6.0,Own,right,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,22.156729579129568
8771,2019,10.0,10.0,10.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,5.0,9.0,Male,66.0,White,No,Own,No,35 years,"$200,000 or more",No,3.0,Not sure,1.0,1.0,10.0,,"Walk, Car","Walk, Car",English,1380,Male,65 to 74 Years,8.0,non-hispanic,white,35.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,30.41453284479267
8772,2019,2.0,10.0,2.0,2.0,4.0,4.0,1.0,5.0,2.0,5.0,6.0,1.0,8.0,Male,34.0,White,No,Own,No,1 year,"$150,000 to 200,000",,1.0,Right direction,9.0,9.0,8.0,,Car,"Walk, Bike, Public transit, Car",English,1381,Male,25 to 34 Years,7.0,non-hispanic,white,1.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,82.13046672385674
8773,2019,9.0,9.0,9.0,9.0,4.0,,5.0,5.0,3.0,5.0,10.0,7.0,4.0,Female,,White,No,Rent,No,53 years,,No,6.0,Right direction,9.0,9.0,9.0,,"Walk, Public transit",Walk,English,1382,Female,75 Years & Over,,non-hispanic,white,53.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0
8774,2019,7.0,8.0,8.0,7.0,4.0,1.0,3.0,4.0,2.0,5.0,8.0,5.0,8.0,Female,34.0,White,No,Rent,Yes,10 years,"$150,000 to 200,000",No,2.0,Right direction,8.0,6.0,7.0,New job,Car,"Public transit, Car","English, Spanish",1383,Female,25 to 34 Years,7.0,non-hispanic,white,10.0,Rent,right,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Job / school,,,,52.08693196400122
8775,2019,6.0,6.0,9.0,9.0,4.0,3.0,4.0,4.0,4.0,5.0,9.0,9.0,9.0,Female,46.0,Black/African American,No,Rent,No,7 years,"$10,000 to $24,999",No,6.0,Not sure,7.0,9.0,9.0,,Public transit,"Walk, Public transit, Car",English,1384,Female,45 to 54 Years,2.0,non-hispanic,aa,7.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,76.86012951541376
8776,2019,7.0,7.0,8.0,8.0,4.0,3.0,4.0,4.0,4.0,5.0,9.0,9.0,9.0,Female,24.0,"Asian, White",No,Rent,Yes,1 year,"$200,000 or more",No,6.0,Right direction,7.0,7.0,9.0,Job / schooling change,Walk,"Walk, Public transit, Car",English,1385,Female,18 to 24 Years,8.0,non-hispanic,two_or_more,1.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Job / school,,,,203.3259171974086
8777,2019,9.0,10.0,9.0,8.0,5.0,2.0,4.0,4.0,3.0,4.0,6.0,6.0,7.0,Female,33.0,White,Yes,Rent,Yes,4 years,"$150,000 to 200,000",,1.0,Right direction,7.0,5.0,9.0,To buy an affordable house,Car,"Walk, Public transit, Car",English,1386,Female,25 to 34 Years,7.0,non-hispanic,white,4.0,Rent,right,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Cost,Housing,,,52.08693196400122
8778,2019,4.0,4.0,7.0,3.0,4.0,1.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,Male,65.0,White,Yes,Own,No,50+ years,"$50,000 to 74,999",No,4.0,Not sure,4.0,4.0,4.0,,Walk,"Walk, Public transit, Car",English,1387,Male,65 to 74 Years,4.0,non-hispanic,white,50.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,28.66482823337321
8779,2019,9.0,10.0,9.0,9.0,5.0,3.0,5.0,5.0,5.0,4.0,10.0,10.0,10.0,Female,31.0,White,No,Rent,No,1 year,"$100,000 to $149,999",No,5.0,Right direction,8.0,9.0,9.0,,Car,"Walk, Public transit, Car",English,1388,Female,25 to 34 Years,6.0,non-hispanic,white,1.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,54.0607271518136
8780,2019,7.0,8.0,10.0,10.0,4.0,1.0,4.0,4.0,4.0,4.0,8.0,9.0,9.0,Male,46.0,White,Yes,Rent,Yes,7 years,"$100,000 to $149,999",,3.0,Wrong track,8.0,8.0,7.0,Too expensive to buy.,Public transit,"Walk, Public transit, Car",English,1389,Male,45 to 54 Years,6.0,non-hispanic,white,7.0,Rent,wrong,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Cost,Housing,,,68.73950203972537
8781,2019,5.0,5.0,8.0,6.0,5.0,1.0,3.0,5.0,3.0,4.0,6.0,4.0,7.0,Female,58.0,White,Yes,Own,No,30+,"$75,000 to $99,999",No,4.0,Right direction,4.0,5.0,5.0,,Car,"Walk, Car",English,1390,Female,55 to 64 Years,5.0,non-hispanic,white,30.0,Own,right,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,26.33752457630506
8782,2019,4.0,7.0,8.0,8.0,5.0,3.0,,5.0,3.0,5.0,8.0,7.0,7.0,Female,29.0,White,No,Rent,Yes,2 years,"$100,000 to $149,999",No,2.0,Not sure,7.0,5.0,7.0,Family,Public transit,"Walk, Bike, Public transit, Car",English,1391,Female,25 to 34 Years,6.0,non-hispanic,white,2.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Family / Relationship,,,,54.0607271518136
8783,2019,4.0,7.0,8.0,8.0,4.0,2.0,,5.0,4.0,5.0,9.0,7.0,9.0,Male,29.0,White,No,Rent,No,2 years,"$100,000 to $149,999",No,2.0,Not sure,9.0,6.0,8.0,,Car,"Walk, Bike, Public transit, Car",English,1392,Male,25 to 34 Years,6.0,non-hispanic,white,2.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,84.10426191166913
8784,2019,8.0,8.0,10.0,8.0,4.0,3.0,5.0,3.0,4.0,5.0,10.0,9.0,8.0,Female,27.0,White,No,Rent,Yes,3 years,,No,7.0,Right direction,9.0,9.0,9.0,Job/studies,Car,Car,French/English,1393,Female,25 to 34 Years,,non-hispanic,white,3.0,Rent,right,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Job / school,,,,45.02196139830312
8785,2019,8.0,8.0,10.0,8.0,5.0,3.0,5.0,3.0,3.0,5.0,10.0,8.0,7.0,Male,26.0,White,No,Rent,Yes,,,No,7.0,Not sure,10.0,10.0,8.0,Studies,"Bike, Public transit","Walk, Bike",English,1394,Male,25 to 34 Years,,non-hispanic,white,,Rent,unsure,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Job / school,,,,75.06549615815865
8786,2019,9.0,9.0,9.0,9.0,4.0,2.0,3.0,4.0,4.0,4.0,9.0,8.0,8.0,Female,33.0,White,No,Rent,No,less than 1 year,"$100,000 to $149,999",No,5.0,Right direction,5.0,7.0,9.0,,Car,"Walk, Public transit, Car",English,1395,Female,25 to 34 Years,6.0,non-hispanic,white,0.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,54.0607271518136
8787,2019,8.0,8.0,9.0,7.0,3.0,1.0,4.0,4.0,2.0,4.0,9.0,5.0,6.0,Female,50.0,White,No,Own,No,3 years,"$100,000 to $149,999",No,5.0,Not sure,5.0,9.0,8.0,,"Walk, Car","Walk, Bike, Public transit, Car",English,1396,Female,45 to 54 Years,6.0,non-hispanic,white,3.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,38.69596727986983
8788,2019,8.0,9.0,9.0,9.0,4.0,2.0,3.0,3.0,3.0,4.0,9.0,8.0,7.0,Female,56.0,White,No,Rent,No,27 years,"$100,000 to $149,999",No,7.0,Right direction,8.0,8.0,9.0,,Public transit,"Walk, Public transit",English,1397,Female,55 to 64 Years,6.0,non-hispanic,white,27.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,24.130524766941942
8789,2019,7.0,9.0,10.0,10.0,5.0,2.0,,5.0,4.0,5.0,9.0,9.0,10.0,Female,64.0,White,No,Own,No,,"$75,000 to $99,999",No,6.0,Not sure,8.0,8.0,9.0,,Car,"Walk, Public transit, Car",English,1398,Female,55 to 64 Years,5.0,non-hispanic,white,,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,26.33752457630506
8790,2019,8.0,9.0,9.0,9.0,4.0,2.0,,1.0,4.0,4.0,10.0,9.0,10.0,Male,30.0,White,No,Rent,Yes,2 years,"$50,000 to 74,999",No,7.0,Right direction,10.0,7.0,7.0,cheaper housing,Public transit,"Bike, Public transit",English,1399,Male,25 to 34 Years,4.0,non-hispanic,white,2.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Cost,Housing,,,73.31579154673922
8791,2019,8.0,8.0,8.0,9.0,5.0,3.0,4.0,5.0,5.0,5.0,10.0,10.0,10.0,Female,33.0,White,No,Rent,No,,"$50,000 to 74,999",No,6.0,Right direction,10.0,10.0,7.0,,Public transit,"Walk, Public transit, Car",English,1400,Female,25 to 34 Years,4.0,non-hispanic,white,,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,43.27225678688361
8792,2019,10.0,10.0,10.0,10.0,5.0,1.0,3.0,,5.0,5.0,10.0,10.0,10.0,Male,82.0,White,No,Rent,No,53 years,"Less than $10,000",No,5.0,,10.0,10.0,10.0,,Walk,Walk,English,1401,Male,75 Years & Over,1.0,non-hispanic,white,53.0,Rent,no_answer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,44.935906686185945
8793,2019,8.0,8.0,7.0,8.0,4.0,3.0,,,1.0,4.0,8.0,8.0,8.0,Male,38.0,White,No,Own,No,,,No,6.0,Right direction,7.0,7.0,8.0,,Car,Public transit,English,1402,Male,35 to 44 Years,,non-hispanic,white,,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,61.47566455746538
8794,2019,8.0,8.0,8.0,9.0,3.0,2.0,,3.0,3.0,5.0,7.0,9.0,9.0,Female,35.0,White,No,Rent,No,14 years,"$100,000 to $149,999",No,7.0,Right direction,6.0,7.0,8.0,,"Walk, Public transit","Walk, Public transit",English,1403,Female,35 to 44 Years,6.0,non-hispanic,white,14.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,31.432129797609843
8795,2019,9.0,9.0,10.0,10.0,3.0,3.0,2.0,2.0,2.0,5.0,9.0,9.0,9.0,Female,79.0,White,No,Own,No,36 years,"$100,000 to $149,999",No,2.0,Right direction,9.0,7.0,10.0,,Car,Car,English,1404,Female,75 Years & Over,6.0,non-hispanic,white,36.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,1.3503347141573343
8796,2019,7.0,8.0,9.0,10.0,5.0,2.0,3.0,4.0,4.0,5.0,8.0,9.0,9.0,Female,46.0,White,No,Own,No,19 years,"$75,000 to $99,999",No,5.0,Right direction,10.0,9.0,9.0,,Car,"Walk, Public transit, Car",English,1405,Female,45 to 54 Years,5.0,non-hispanic,white,19.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,40.90296708923297
8797,2019,7.0,10.0,6.0,7.0,5.0,1.0,,4.0,1.0,4.0,9.0,5.0,9.0,Female,24.0,White,No,Rent,Yes,1 year,"$200,000 or more",No,6.0,Right direction,2.0,8.0,5.0,,"Public transit, Car","Walk, Public transit, Car",English,1406,Female,18 to 24 Years,8.0,non-hispanic,white,1.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,No Answer,,,,203.3259171974086
8798,2019,8.0,9.0,8.0,10.0,5.0,2.0,5.0,4.0,3.0,5.0,8.0,10.0,9.0,Female,62.0,White,No,Own,No,4 years,"$25,000 to $49,999",No,3.0,Right direction,7.0,7.0,10.0,,Car,"Walk, Public transit, Car",English,1407,Female,55 to 64 Years,3.0,non-hispanic,white,4.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,31.416821282757105
8799,2019,9.0,9.0,10.0,10.0,5.0,2.0,5.0,5.0,3.0,5.0,8.0,10.0,10.0,Male,33.0,Asian,No,Rent,No,10 years,"$50,000 to 74,999",No,3.0,Right direction,8.0,9.0,8.0,,Car,"Walk, Public transit, Car",English/Nepali,1408,Male,25 to 34 Years,4.0,non-hispanic,asian,10.0,Rent,right,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,73.31579154673922
8800,2019,8.0,8.0,9.0,9.0,5.0,1.0,4.0,4.0,4.0,5.0,7.0,9.0,8.0,Female,61.0,White,No,Own,No,34 years,"$50,000 to 74,999",No,3.0,Not sure,9.0,8.0,8.0,,"Walk, Car","Walk, Car",English,1409,Female,55 to 64 Years,4.0,non-hispanic,white,34.0,Own,unsure,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,13.342054402011996
8801,2019,10.0,10.0,10.0,10.0,5.0,2.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,Male,39.0,Asian,Yes,Rent,No,3 years,"$10,000 to $24,999",No,7.0,Not sure,10.0,10.0,10.0,,Car,Car,English,1410,Male,35 to 44 Years,2.0,non-hispanic,asian,3.0,Rent,unsure,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,99.6398267930093
8802,2019,9.0,9.0,10.0,9.0,5.0,,3.0,5.0,3.0,3.0,10.0,,10.0,Female,72.0,White,Yes,Own,No,over 40 years,,,5.0,Not sure,5.0,10.0,10.0,,Car,Car,English,1411,Female,65 to 74 Years,,non-hispanic,white,,Own,unsure,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0.0
8803,2019,8.0,8.0,8.0,7.0,5.0,4.0,2.0,4.0,2.0,4.0,8.0,3.0,7.0,Female,70.0,White,No,Own,No,6 years,"$75,000 to $99,999",No,6.0,Right direction,8.0,9.0,9.0,,Car,"Walk, Public transit, Car",English,1412,Female,65 to 74 Years,5.0,non-hispanic,white,6.0,Own,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,11.616763647810728
8804,2019,8.0,7.0,9.0,9.0,4.0,2.0,4.0,3.0,3.0,5.0,9.0,8.0,8.0,Female,48.0,White,No,Rent,No,16+ years,"$50,000 to 74,999",No,6.0,Right direction,5.0,9.0,7.0,,Bike,"Walk, Bike, Public transit",English,1413,Female,45 to 54 Years,4.0,non-hispanic,white,16.0,Rent,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,,,,27.90749691493988
8805,2019,10.0,10.0,10.0,10.0,5.0,3.0,4.0,5.0,5.0,3.0,10.0,8.0,8.0,Male,78.0,White,No,Assisted living,No,8 years,"$10,000 to $24,999",No,5.0,Right direction,8.0,8.0,10.0,,"Walk, Car","Walk, Car",English,1414,Male,75 Years & Over,2.0,non-hispanic,white,8.0,Other,right,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,69.5580317095568
